Name des Datensatzes:	<3>
Wiederholrate [ns]:	19,580
Zeit Shift [ns] (fest):	0,000
Offset (fest):	3,549

Komponente 1
tau [ns]:	5,971306
A:	0,256480
%:	100,000000
f:	1,000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
12,133789	4973,000000	5071,292803	-1,393839
12,158203	4954,000000	5050,615312	-1,372676
12,182617	5021,000000	5030,022189	-0,127326
12,207031	4943,000000	5009,513091	-0,946045
12,231445	4896,000000	4989,087674	-1,330367
12,255859	4903,000000	4968,745597	-0,938935
12,280273	4939,000000	4948,486521	-0,134986
12,304687	4806,000000	4928,310106	-1,764292
12,329102	4947,000000	4908,216015	0,551419
12,353516	4691,000000	4888,203912	-2,879273
12,377930	4878,000000	4868,273463	0,139264
12,402344	4792,000000	4848,424334	-0,815095
12,426758	4678,000000	4828,656195	-2,202708
12,451172	4800,000000	4808,968713	-0,129452
12,475586	4706,000000	4789,361561	-1,215178
12,500000	4694,000000	4769,834410	-1,106865
12,524414	4692,000000	4750,386934	-0,852387
12,548828	4660,000000	4731,018808	-1,040352
12,573242	4692,000000	4711,729708	-0,288033
12,597656	4683,000000	4692,519312	-0,139105
12,622070	4824,000000	4673,387299	2,168493
12,646484	4589,000000	4654,333348	-0,964441
12,670898	4712,000000	4635,357141	1,116527
12,695312	4606,000000	4616,458362	-0,154100
12,719727	4560,000000	4597,636694	-0,557351
12,744141	4631,000000	4578,891822	0,765717
12,768555	4463,000000	4560,223433	-1,455317
12,792969	4479,000000	4541,631215	-0,935837
12,817383	4526,000000	4523,114858	0,042885
12,841797	4418,000000	4504,674051	-1,303996
12,866211	4454,000000	4486,308487	-0,484107
12,890625	4441,000000	4468,017858	-0,405425
12,915039	4409,000000	4449,801859	-0,614483
12,939453	4458,000000	4431,660185	0,394496
12,963867	4423,000000	4413,592533	0,141454
12,988281	4406,000000	4395,598602	0,156700
13,012695	4374,000000	4377,678089	-0,055614
13,037109	4386,000000	4359,830696	0,395146
13,061523	4465,000000	4342,056124	1,839908
13,085937	4248,000000	4324,354076	-1,171494
13,110352	4266,000000	4306,724256	-0,623509
13,134766	4370,000000	4289,166370	1,222789
13,159180	4332,000000	4271,680124	0,916466
13,183594	4178,000000	4254,265225	-1,179892
13,208008	4306,000000	4236,921383	1,052705
13,232422	4163,000000	4219,648308	-0,877978
13,256836	4240,000000	4202,445710	0,576735
13,281250	4174,000000	4185,313303	-0,175111
13,305664	4221,000000	4168,250800	0,811911
13,330078	4168,000000	4151,257915	0,259326
13,354492	4138,000000	4134,334365	0,056984
13,378906	4056,000000	4117,479867	-0,965348
13,403320	4043,000000	4100,694139	-0,907360
13,427734	4031,000000	4083,976900	-0,834411
